# {"coordinate_unit":"bohr","format":"chemblender_grid_sample","grid_id":"9f539ed5-4473-42ac-ad09-c37c648f501a","grid_origin":[-6.130000114440918,-5.869999885559082,-6.070000171661377],"grid_revision":"ac799fc1e2c9555bb062d6910905bc6eb1f8c0e8363b58d2c6039a3f6dbcab1e","grid_shape":[45,45,45],"grid_step_vectors":[[0.2800000011920929,0.0,0.0],[0.0,0.2800000011920929,0.0],[0.0,0.0,0.2800000011920929]],"kind":"plane","provenance_ids":["9a43ce0f-c6fb-4ed7-a8c3-7d6072f169ab"],"sampling":{"counts":[97,97],"dataset_index":0,"origin":[-4.5,0.13,-4.5],"u_vector":[9.0,0.0,0.0],"v_vector":[0.0,0.0,9.0]},"semantic_role":"electrostatic_potential","source_calculation":null,"structure_id":"9a20aa19-f6e3-41a3-9c23-0fc2f631990b","value_unit":"hartree_per_elementary_charge","version":1}
x,y,z,distance,value,valid_mask,coordinate_unit,value_unit
3.84375,0.13,-1.21875,,0.051679293530588699,1,bohr,hartree_per_elementary_charge
3.84375,0.13,-1.125,,0.053198176066516806,1,bohr,hartree_per_elementary_charge
3.84375,0.13,-1.0312500000000004,,0.054717058602444926,1,bohr,hartree_per_elementary_charge
3.84375,0.13,-0.9375,,0.055695304759088828,1,bohr,hartree_per_elementary_charge
3.84375,0.13,-0.84375,,0.05666624590847566,1,bohr,hartree_per_elementary_charge
3.84375,0.13,-0.75000000000000044,,0.05763718596085439,1,bohr,hartree_per_elementary_charge
3.84375,0.13,-0.65625,,0.057917949291429613,1,bohr,hartree_per_elementary_charge
3.84375,0.13,-0.5625,,0.05819871262200485,1,bohr,hartree_per_elementary_charge
3.84375,0.13,-0.46875,,0.058470368178386502,1,bohr,hartree_per_elementary_charge
3.84375,0.13,-0.375,,0.058068129213299326,1,bohr,hartree_per_elementary_charge
3.84375,0.13,-0.28125,,0.05766589024821217,1,bohr,hartree_per_elementary_charge
3.84375,0.13,-0.1875,,0.057249533699389718,1,bohr,hartree_per_elementary_charge
3.84375,0.13,-0.09375,,0.056317916392782968,1,bohr,hartree_per_elementary_charge
3.84375,0.13,0,,0.055386299086176198,1,bohr,hartree_per_elementary_charge
3.84375,0.13,0.09375,,0.054442582433142636,1,bohr,hartree_per_elementary_charge
3.84375,0.13,0.18749999999999911,,0.053208493196560548,1,bohr,hartree_per_elementary_charge
3.84375,0.13,0.28125,,0.051974403959978432,1,bohr,hartree_per_elementary_charge
3.84375,0.13,0.375,,0.050735508955144108,1,bohr,hartree_per_elementary_charge
3.84375,0.13,0.46874999999999911,,0.049411314163255934,1,bohr,hartree_per_elementary_charge
3.84375,0.13,0.5625,,0.048087119371367754,1,bohr,hartree_per_elementary_charge
3.84375,0.13,0.65625,,0.046766671325428569,1,bohr,hartree_per_elementary_charge
3.84375,0.13,0.74999999999999911,,0.045498676436461861,1,bohr,hartree_per_elementary_charge
3.84375,0.13,0.84375,,0.044230681547495113,1,bohr,hartree_per_elementary_charge
3.84375,0.13,0.9375,,0.042973059068747654,1,bohr,hartree_per_elementary_charge
3.84375,0.13,1.0312499999999991,,0.041834716855201154,1,bohr,hartree_per_elementary_charge
3.84375,0.13,1.125,,0.04069637464165464,1,bohr,hartree_per_elementary_charge
3.84375,0.13,1.21875,,0.039571897971779221,1,bohr,hartree_per_elementary_charge
3.84375,0.13,1.3124999999999991,,0.038582112766472935,1,bohr,hartree_per_elementary_charge
3.84375,0.13,1.40625,,0.037592327561166629,1,bohr,hartree_per_elementary_charge
3.84375,0.13,1.5,,0.036617058265393458,1,bohr,hartree_per_elementary_charge
3.84375,0.13,1.5937499999999991,,0.035763357813919976,1,bohr,hartree_per_elementary_charge
3.84375,0.13,1.6875,,0.034909657362446458,1,bohr,hartree_per_elementary_charge
3.84375,0.13,1.78125,,0.034069206906751359,1,bohr,hartree_per_elementary_charge
3.84375,0.13,1.8749999999999991,,0.033325921729561746,1,bohr,hartree_per_elementary_charge
3.84375,0.13,1.96875,,0.032582636552372105,1,bohr,hartree_per_elementary_charge
3.84375,0.13,2.0625,,0.031850401598855806,1,bohr,hartree_per_elementary_charge
3.84375,0.13,2.1562499999999991,,0.031189992190296466,1,bohr,hartree_per_elementary_charge
3.84375,0.13,2.25,,0.030529582781737123,1,bohr,hartree_per_elementary_charge
3.84375,0.13,2.34375,,0.029877868487502544,1,bohr,hartree_per_elementary_charge
3.84375,0.13,2.4374999999999991,,0.029276743363401081,1,bohr,hartree_per_elementary_charge
3.84375,0.13,2.53125,,0.028675618239299636,1,bohr,hartree_per_elementary_charge
3.84375,0.13,2.625,,0.028081179923408025,1,bohr,hartree_per_elementary_charge
3.84375,0.13,2.7187499999999991,,0.0275218469753063,1,bohr,hartree_per_elementary_charge
3.84375,0.13,2.8125,,0.026962514027204568,1,bohr,hartree_per_elementary_charge
3.84375,0.13,2.90625,,0.02640844875797705,1,bohr,hartree_per_elementary_charge
3.84375,0.13,2.9999999999999991,,0.025879506015224662,1,bohr,hartree_per_elementary_charge
3.84375,0.13,3.09375,,0.025350563272472284,1,bohr,hartree_per_elementary_charge
3.84375,0.13,3.1875,,0.024826099217317592,1,bohr,hartree_per_elementary_charge
3.84375,0.13,3.2812499999999991,,0.024321149262422459,1,bohr,hartree_per_elementary_charge
3.84375,0.13,3.375,,0.02381619930752733,1,bohr,hartree_per_elementary_charge
3.84375,0.13,3.46875,,0.023315482141377318,1,bohr,hartree_per_elementary_charge
3.84375,0.13,3.5625,,0.022831695982196379,1,bohr,hartree_per_elementary_charge
3.84375,0.13,3.65625,,0.022347909823015454,1,bohr,hartree_per_elementary_charge
3.84375,0.13,3.75,,0.02186850711890163,1,bohr,hartree_per_elementary_charge
3.84375,0.13,3.84375,,0.021405268271853808,1,bohr,hartree_per_elementary_charge
3.84375,0.13,3.9375,,0.020942029424805973,1,bohr,hartree_per_elementary_charge
3.84375,0.13,4.03125,,0.020483566278797698,1,bohr,hartree_per_elementary_charge
3.84375,0.13,4.125,,0.020041396573391729,1,bohr,hartree_per_elementary_charge
3.84375,0.13,4.21875,,0.019599226867985754,1,bohr,hartree_per_elementary_charge
3.84375,0.13,4.3125,,0.019162333143939218,1,bohr,hartree_per_elementary_charge
3.84375,0.13,4.40625,,0.018742146569573768,1,bohr,hartree_per_elementary_charge
3.84375,0.13,4.5,,0.018321959995208307,1,bohr,hartree_per_elementary_charge
3.9375,0.13,-4.5,,0.0070283184931352691,1,bohr,hartree_per_elementary_charge
3.9375,0.13,-4.40625,,0.0074830950316124778,1,bohr,hartree_per_elementary_charge
3.9375,0.13,-4.3125,,0.0080086145275889992,1,bohr,hartree_per_elementary_charge
3.9375,0.13,-4.21875,,0.0085489670426798572,1,bohr,hartree_per_elementary_charge
3.9375,0.13,-4.125,,0.0090893195577707135,1,bohr,hartree_per_elementary_charge
3.9375,0.13,-4.03125,,0.0097144598202404814,1,bohr,hartree_per_elementary_charge
3.9375,0.13,-3.9375,,0.010355749920499299,1,bohr,hartree_per_elementary_charge
3.9375,0.13,-3.84375,,0.010997040020758117,1,bohr,hartree_per_elementary_charge
3.9375,0.13,-3.75,,0.011739199347699769,1,bohr,hartree_per_elementary_charge
3.9375,0.13,-3.65625,,0.012498695333426464,1,bohr,hartree_per_elementary_charge
3.9375,0.13,-3.5625,,0.013258191319153154,1,bohr,hartree_per_elementary_charge
3.9375,0.13,-3.46875,,0.014136179061411996,1,bohr,hartree_per_elementary_charge
3.9375,0.13,-3.375,,0.0150323960338714,1,bohr,hartree_per_elementary_charge
3.9375,0.13,-3.28125,,0.015928613006330805,1,bohr,hartree_per_elementary_charge
3.9375,0.13,-3.1875,,0.016961070652566582,1,bohr,hartree_per_elementary_charge
3.9375,0.13,-3.09375,,0.018012106272731854,1,bohr,hartree_per_elementary_charge
3.9375,0.13,-3,,0.019063141892897123,1,bohr,hartree_per_elementary_charge
3.9375,0.13,-2.90625,,0.020265265662142342,1,bohr,hartree_per_elementary_charge
3.9375,0.13,-2.8125,,0.021485429487218023,1,bohr,hartree_per_elementary_charge
3.9375,0.13,-2.71875,,0.022705593312293694,1,bohr,hartree_per_elementary_charge
3.9375,0.13,-2.625,,0.024083246905429484,1,bohr,hartree_per_elementary_charge
3.9375,0.13,-2.53125,,0.025477112359006297,1,bohr,hartree_per_elementary_charge
3.9375,0.13,-2.4375,,0.026870977812583116,1,bohr,hartree_per_elementary_charge
3.9375,0.13,-2.34375,,0.028411375729680867,1,bohr,hartree_per_elementary_charge
3.9375,0.13,-2.25,,0.029964515311746667,1,bohr,hartree_per_elementary_charge
3.9375,0.13,-2.1562500000000004,,0.031517654893812461,1,bohr,hartree_per_elementary_charge
3.9375,0.13,-2.0625,,0.033176727211768016,1,bohr,hartree_per_elementary_charge
3.9375,0.13,-1.96875,,0.034843365952696256,1,bohr,hartree_per_elementary_charge
3.9375,0.13,-1.8750000000000004,,0.03651000469362449,1,bohr,hartree_per_elementary_charge
3.9375,0.13,-1.78125,,0.038199220178281562,1,bohr,hartree_per_elementary_charge
3.9375,0.13,-1.6875,,0.039889707550839502,1,bohr,hartree_per_elementary_charge
3.9375,0.13,-1.5937500000000004,,0.04158019492339745,1,bohr,hartree_per_elementary_charge
3.9375,0.13,-1.5,,0.043160473813385267,1,bohr,hartree_per_elementary_charge
3.9375,0.13,-1.40625,,0.044736160877900832,1,bohr,hartree_per_elementary_charge
3.9375,0.13,-1.3125000000000004,,0.04631184794241644,1,bohr,hartree_per_elementary_charge
3.9375,0.13,-1.21875,,0.047606795528229093,1,bohr,hartree_per_elementary_charge
3.9375,0.13,-1.125,,0.048894052100018806,1,bohr,hartree_per_elementary_charge
3.9375,0.13,-1.0312500000000004,,0.050181308671808533,1,bohr,hartree_per_elementary_charge
3.9375,0.13,-0.9375,,0.051018769000924266,1,bohr,hartree_per_elementary_charge
3.9375,0.13,-0.84375,,0.051850151742695097,1,bohr,hartree_per_elementary_charge
3.9375,0.13,-0.75000000000000044,,0.052681533596457122,1,bohr,hartree_per_elementary_charge
3.9375,0.13,-0.65625,,0.05295422951208141,1,bohr,hartree_per_elementary_charge
3.9375,0.13,-0.5625,,0.053226925427705712,1,bohr,hartree_per_elementary_charge
3.9375,0.13,-0.46875,,0.053492244880694095,1,bohr,hartree_per_elementary_charge
3.9375,0.13,-0.375,,0.053211771513998543,1,bohr,hartree_per_elementary_charge
3.9375,0.13,-0.28125,,0.052931298147302998,1,bohr,hartree_per_elementary_charge
3.9375,0.13,-0.1875,,0.05263903958524721,1,bohr,hartree_per_elementary_charge
3.9375,0.13,-0.09375,,0.051916647311515525,1,bohr,hartree_per_elementary_charge
3.9375,0.13,0,,0.051194255037783826,1,bohr,hartree_per_elementary_charge
3.9375,0.13,0.09375,,0.050460937995509707,1,bohr,hartree_per_elementary_charge
3.9375,0.13,0.18749999999999911,,0.049465437100122002,1,bohr,hartree_per_elementary_charge
3.9375,0.13,0.28125,,0.048469936204734276,1,bohr,hartree_per_elementary_charge
3.9375,0.13,0.375,,0.047468709228733738,1,bohr,hartree_per_elementary_charge
3.9375,0.13,0.46874999999999911,,0.04636584741907275,1,bohr,hartree_per_elementary_charge
3.9375,0.13,0.5625,,0.045262985609411749,1,bohr,hartree_per_elementary_charge
3.9375,0.13,0.65625,,0.044161142335203123,1,bohr,hartree_per_elementary_charge
3.9375,0.13,0.74999999999999911,,0.043073558207649541,1,bohr,hartree_per_elementary_charge
3.9375,0.13,0.84375,,0.041985974080095939,1,bohr,hartree_per_elementary_charge
3.9375,0.13,0.9375,,0.04090515172296097,1,bohr,hartree_per_elementary_charge
3.9375,0.13,1.0312499999999991,,0.039902088126973191,1,bohr,hartree_per_elementary_charge
3.9375,0.13,1.125,,0.038899024530985399,1,bohr,hartree_per_elementary_charge
3.9375,0.13,1.21875,,0.037906218194769511,1,bohr,hartree_per_elementary_charge
3.9375,0.13,1.3124999999999991,,0.037013052043887613,1,bohr,hartree_per_elementary_charge
3.9375,0.13,1.40625,,0.036119885893005695,1,bohr,hartree_per_elementary_charge
3.9375,0.13,1.5,,0.035238172478636254,1,bohr,hartree_per_elementary_charge
3.9375,0.13,1.5937499999999991,,0.034452374235046428,1,bohr,hartree_per_elementary_charge
3.9375,0.13,1.6875,,0.033666575991456574,1,bohr,hartree_per_elementary_charge
3.9375,0.13,1.78125,,0.032891715961342625,1,bohr,hartree_per_elementary_charge
3.9375,0.13,1.8749999999999991,,0.032197068376312712,1,bohr,hartree_per_elementary_charge
3.9375,0.13,1.96875,,0.031502420791282779,1,bohr,hartree_per_elementary_charge
3.9375,0.13,2.0625,,0.030817244353986285,1,bohr,hartree_per_elementary_charge
3.9375,0.13,2.1562499999999991,,0.030193629597921885,1,bohr,hartree_per_elementary_charge
3.9375,0.13,2.25,,0.029570014841857492,1,bohr,hartree_per_elementary_charge
3.9375,0.13,2.34375,,0.028954111621081923,1,bohr,hartree_per_elementary_charge
3.9375,0.13,2.4374999999999991,,0.028383074995056309,1,bohr,hartree_per_elementary_charge
3.9375,0.13,2.53125,,0.027812038369030713,1,bohr,hartree_per_elementary_charge
3.9375,0.13,2.625,,0.027247120392371756,1,bohr,hartree_per_elementary_charge
3.9375,0.13,2.7187499999999991,,0.026714324981465067,1,bohr,hartree_per_elementary_charge
3.9375,0.13,2.8125,,0.02618152957055838,1,bohr,hartree_per_elementary_charge
3.9375,0.13,2.90625,,0.025653675148357973,1,bohr,hartree_per_elementary_charge
3.9375,0.13,2.9999999999999991,,0.025149385207317281,1,bohr,hartree_per_elementary_charge
3.9375,0.13,3.09375,,0.024645095266276604,1,bohr,hartree_per_elementary_charge
3.9375,0.13,3.1875,,0.024145059017304724,1,bohr,hartree_per_elementary_charge
3.9375,0.13,3.2812499999999991,,0.023663556540044629,1,bohr,hartree_per_elementary_charge
3.9375,0.13,3.375,,0.023182054062784549,1,bohr,hartree_per_elementary_charge
3.9375,0.13,3.46875,,0.022704566277581825,1,bohr,hartree_per_elementary_charge
3.9375,0.13,3.5625,,0.022243137120223508,1,bohr,hartree_per_elementary_charge
3.9375,0.13,3.65625,,0.021781707962865202,1,bohr,hartree_per_elementary_charge
3.9375,0.13,3.75,,0.021324399127107697,1,bohr,hartree_per_elementary_charge
3.9375,0.13,3.84375,,0.020882283851772682,1,bohr,hartree_per_elementary_charge
3.9375,0.13,3.9375,,0.020440168576437653,1,bohr,hartree_per_elementary_charge
3.9375,0.13,4.03125,,0.020002502251934787,1,bohr,hartree_per_elementary_charge
3.9375,0.13,4.125,,0.019580014581942744,1,bohr,hartree_per_elementary_charge
3.9375,0.13,4.21875,,0.019157526911950686,1,bohr,hartree_per_elementary_charge
3.9375,0.13,4.3125,,0.018739927971334551,1,bohr,hartree_per_elementary_charge
3.9375,0.13,4.40625,,0.018337809891598975,1,bohr,hartree_per_elementary_charge
3.9375,0.13,4.5,,0.017935691811863389,1,bohr,hartree_per_elementary_charge
4.03125,0.13,-4.5,,0.007079528576655076,1,bohr,hartree_per_elementary_charge
4.03125,0.13,-4.40625,,0.0075243268828990677,1,bohr,hartree_per_elementary_charge
4.03125,0.13,-4.3125,,0.0080359026487399638,1,bohr,hartree_per_elementary_charge
4.03125,0.13,-4.21875,,0.0085614799685110494,1,bohr,hartree_per_elementary_charge
4.03125,0.13,-4.125,,0.0090870572882821351,1,bohr,hartree_per_elementary_charge
4.03125,0.13,-4.03125,,0.0096919134495385383,1,bohr,hartree_per_elementary_charge
4.03125,0.13,-3.9375,,0.010311870146776519,1,bohr,hartree_per_elementary_charge
4.03125,0.13,-3.84375,,0.010931826844014492,1,bohr,hartree_per_elementary_charge
4.03125,0.13,-3.75,,0.011645062630892352,1,bohr,hartree_per_elementary_charge
4.03125,0.13,-3.65625,,0.01237433053977656,1,bohr,hartree_per_elementary_charge
4.03125,0.13,-3.5625,,0.013103598448660766,1,bohr,hartree_per_elementary_charge
4.03125,0.13,-3.46875,,0.013941034277084987,1,bohr,hartree_per_elementary_charge
4.03125,0.13,-3.375,,0.014795111076689986,1,bohr,hartree_per_elementary_charge
4.03125,0.13,-3.28125,,0.015649187876294983,1,bohr,hartree_per_elementary_charge
4.03125,0.13,-3.1875,,0.016625747857480826,1,bohr,hartree_per_elementary_charge
4.03125,0.13,-3.09375,,0.01761900982120343,1,bohr,hartree_per_elementary_charge
4.03125,0.13,-3,,0.018612271784926037,1,bohr,hartree_per_elementary_charge
4.03125,0.13,-2.90625,,0.019738870129795742,1,bohr,hartree_per_elementary_charge
4.03125,0.13,-2.8125,,0.02088138895403311,1,bohr,hartree_per_elementary_charge
4.03125,0.13,-2.71875,,0.022023907778270468,1,bohr,hartree_per_elementary_charge
4.03125,0.13,-2.625,,0.02330214680855543,1,bohr,hartree_per_elementary_charge
4.03125,0.13,-2.53125,,0.024594356759406039,1,bohr,hartree_per_elementary_charge
4.03125,0.13,-2.4375,,0.025886566710256652,1,bohr,hartree_per_elementary_charge
4.03125,0.13,-2.34375,,0.027300745573266953,1,bohr,hartree_per_elementary_charge
4.03125,0.13,-2.25,,0.028725530188599396,1,bohr,hartree_per_elementary_charge
4.03125,0.13,-2.1562500000000004,,0.030150314803931842,1,bohr,hartree_per_elementary_charge
4.03125,0.13,-2.0625,,0.031657169516674022,1,bohr,hartree_per_elementary_charge
4.03125,0.13,-1.96875,,0.03316988622349383,1,bohr,hartree_per_elementary_charge
4.03125,0.13,-1.8750000000000004,,0.034682602930313618,1,bohr,hartree_per_elementary_charge
4.03125,0.13,-1.78125,,0.036201453383027188,1,bohr,hartree_per_elementary_charge
4.03125,0.13,-1.6875,,0.03772064938766282,1,bohr,hartree_per_elementary_charge
4.03125,0.13,-1.5937500000000004,,0.039239845392298453,1,bohr,hartree_per_elementary_charge
4.03125,0.13,-1.5,,0.040649492160669959,1,bohr,hartree_per_elementary_charge
4.03125,0.13,-1.40625,,0.042054574571001042,1,bohr,hartree_per_elementary_charge
4.03125,0.13,-1.3125000000000004,,0.04345965698133214,1,bohr,hartree_per_elementary_charge
4.03125,0.13,-1.21875,,0.044611251743777794,1,bohr,hartree_per_elementary_charge
4.03125,0.13,-1.125,,0.045755902071249278,1,bohr,hartree_per_elementary_charge
4.03125,0.13,-1.0312500000000004,,0.046900552398720791,1,bohr,hartree_per_elementary_charge
4.03125,0.13,-0.9375,,0.047652172029066582,1,bohr,hartree_per_elementary_charge
4.03125,0.13,-0.84375,,0.048398481080611615,1,bohr,hartree_per_elementary_charge
4.03125,0.13,-0.75000000000000044,,0.049144789366313453,1,bohr,hartree_per_elementary_charge
4.03125,0.13,-0.65625,,0.049409271545795608,1,bohr,hartree_per_elementary_charge
4.03125,0.13,-0.5625,,0.049673753725277783,1,bohr,hartree_per_elementary_charge
4.03125,0.13,-0.46875,,0.049931868999244358,1,bohr,hartree_per_elementary_charge
4.03125,0.13,-0.375,,0.049718889727555657,1,bohr,hartree_per_elementary_charge
4.03125,0.13,-0.28125,,0.049505910455866962,1,bohr,hartree_per_elementary_charge
4.03125,0.13,-0.1875,,0.049282597647204392,1,bohr,hartree_per_elementary_charge
4.03125,0.13,-0.09375,,0.048682133465361953,1,bohr,hartree_per_elementary_charge
4.03125,0.13,0,,0.048081669283519479,1,bohr,hartree_per_elementary_charge
4.03125,0.13,0.09375,,0.047471239884746996,1,bohr,hartree_per_elementary_charge
4.03125,0.13,0.18749999999999911,,0.046621654941243297,1,bohr,hartree_per_elementary_charge
4.03125,0.13,0.28125,,0.045772069997739577,1,bohr,hartree_per_elementary_charge
4.03125,0.13,0.375,,0.044916609566209943,1,bohr,hartree_per_elementary_charge
4.03125,0.13,0.46874999999999911,,0.043956862400251012,1,bohr,hartree_per_elementary_charge
4.03125,0.13,0.5625,,0.042997115234292095,1,bohr,hartree_per_elementary_charge
4.03125,0.13,0.65625,,0.042037115810641179,1,bohr,hartree_per_elementary_charge
4.03125,0.13,0.74999999999999911,,0.041073584865906509,1,bohr,hartree_per_elementary_charge
4.03125,0.13,0.84375,,0.040110053921171826,1,bohr,hartree_per_elementary_charge
4.03125,0.13,0.9375,,0.039151298677500376,1,bohr,hartree_per_elementary_charge
4.03125,0.13,1.0312499999999991,,0.038247462866950126,1,bohr,hartree_per_elementary_charge
4.03125,0.13,1.125,,0.037343627056399861,1,bohr,hartree_per_elementary_charge
4.03125,0.13,1.21875,,0.036447845982296959,1,bohr,hartree_per_elementary_charge
4.03125,0.13,1.3124999999999991,,0.035630309532029093,1,bohr,hartree_per_elementary_charge
4.03125,0.13,1.40625,,0.034812773081761214,1,bohr,hartree_per_elementary_charge
4.03125,0.13,1.5,,0.034004652120548449,1,bohr,hartree_per_elementary_charge
4.03125,0.13,1.5937499999999991,,0.033275384649041846,1,bohr,hartree_per_elementary_charge
4.03125,0.13,1.6875,,0.032546117177535215,1,bohr,hartree_per_elementary_charge
4.03125,0.13,1.78125,,0.031826122101957538,1,bohr,hartree_per_elementary_charge
4.03125,0.13,1.8749999999999991,,0.031174123646749891,1,bohr,hartree_per_elementary_charge
4.03125,0.13,1.96875,,0.030522125191542234,1,bohr,hartree_per_elementary_charge
4.03125,0.13,2.0625,,0.029878360443412282,1,bohr,hartree_per_elementary_charge
4.03125,0.13,2.1562499999999991,,0.029288114114036014,1,bohr,hartree_per_elementary_charge
4.03125,0.13,2.25,,0.028697867784659745,1,bohr,hartree_per_elementary_charge
4.03125,0.13,2.34375,,0.028114482944222249,1,bohr,hartree_per_elementary_charge
4.03125,0.13,2.4374999999999991,,0.027571019031598414,1,bohr,hartree_per_elementary_charge
4.03125,0.13,2.53125,,0.027027555118974582,1,bohr,hartree_per_elementary_charge
4.03125,0.13,2.625,,0.026489656520835687,1,bohr,hartree_per_elementary_charge
4.03125,0.13,2.7187499999999991,,0.025980975511377229,1,bohr,hartree_per_elementary_charge
4.03125,0.13,2.8125,,0.025472294501918773,1,bohr,hartree_per_elementary_charge
4.03125,0.13,2.90625,,0.024968194242964269,1,bohr,hartree_per_elementary_charge
4.03125,0.13,2.9999999999999991,,0.024485940423126434,1,bohr,hartree_per_elementary_charge
4.03125,0.13,3.09375,,0.024003686603288596,1,bohr,hartree_per_elementary_charge
4.03125,0.13,3.1875,,0.023525426704878737,1,bohr,hartree_per_elementary_charge
4.03125,0.13,3.2812499999999991,,0.023064568730910898,1,bohr,hartree_per_elementary_charge
4.03125,0.13,3.375,,0.022603710756943066,1,bohr,hartree_per_elementary_charge
4.03125,0.13,3.46875,,0.02214663858353396,1,bohr,hartree_per_elementary_charge
4.03125,0.13,3.5625,,0.021704709479978549,1,bohr,hartree_per_elementary_charge
4.03125,0.13,3.65625,,0.021262780376423155,1,bohr,hartree_per_elementary_charge
4.03125,0.13,3.75,,0.020824729716369283,1,bohr,hartree_per_elementary_charge
4.03125,0.13,3.84375,,0.020400980698612996,1,bohr,hartree_per_elementary_charge
4.03125,0.13,3.9375,,0.019977231680856692,1,bohr,hartree_per_elementary_charge
4.03125,0.13,4.03125,,0.019557655301765932,1,bohr,hartree_per_elementary_charge
4.03125,0.13,4.125,,0.019152314872473684,1,bohr,hartree_per_elementary_charge
4.03125,0.13,4.21875,,0.018746974443181432,1,bohr,hartree_per_elementary_charge
4.03125,0.13,4.3125,,0.01834620698982569,1,bohr,hartree_per_elementary_charge
4.03125,0.13,4.40625,,0.017959920518917451,1,bohr,hartree_per_elementary_charge
4.03125,0.13,4.5,,0.017573634048009205,1,bohr,hartree_per_elementary_charge
4.125,0.13,-4.5,,0.0071247477260371261,1,bohr,hartree_per_elementary_charge
4.125,0.13,-4.40625,,0.0075593765395981331,1,bohr,hartree_per_elementary_charge
4.125,0.13,-4.3125,,0.008056862529421142,1,bohr,hartree_per_elementary_charge
4.125,0.13,-4.21875,,0.0085675280883479241,1,bohr,hartree_per_elementary_charge
4.125,0.13,-4.125,,0.0090781936472747043,1,bohr,hartree_per_elementary_charge
4.125,0.13,-4.03125,,0.009662730674310659,1,bohr,hartree_per_elementary_charge
4.125,0.13,-3.9375,,0.010261338274797169,1,bohr,hartree_per_elementary_charge
4.125,0.13,-3.84375,,0.010859945875283678,1,bohr,hartree_per_elementary_charge
4.125,0.13,-3.75,,0.011544441167844352,1,bohr,hartree_per_elementary_charge
4.125,0.13,-3.65625,,0.012243698203508369,1,bohr,hartree_per_elementary_charge
4.125,0.13,-3.5625,,0.012942955239172381,1,bohr,hartree_per_elementary_charge
4.125,0.13,-3.46875,,0.013740417182019774,1,bohr,hartree_per_elementary_charge
4.125,0.13,-3.375,,0.014552987347685897,1,bohr,hartree_per_elementary_charge
4.125,0.13,-3.28125,,0.015365557513352028,1,bohr,hartree_per_elementary_charge
4.125,0.13,-3.1875,,0.016287474475129852,1,bohr,hartree_per_elementary_charge
4.125,0.13,-3.09375,,0.017224302123056891,1,bohr,hartree_per_elementary_charge
4.125,0.13,-3,,0.018161129770983934,1,bohr,hartree_per_elementary_charge
4.125,0.13,-2.90625,,0.019214560947328801,1,bohr,hartree_per_elementary_charge
4.125,0.13,-2.8125,,0.020281914685936143,1,bohr,hartree_per_elementary_charge
4.125,0.13,-2.71875,,0.021349268424543478,1,bohr,hartree_per_elementary_charge
4.125,0.13,-2.625,,0.022532154771682619,1,bohr,hartree_per_elementary_charge
4.125,0.13,-2.53125,,0.023726933945568386,1,bohr,hartree_per_elementary_charge
4.125,0.13,-2.4375,,0.02492171311945416,1,bohr,hartree_per_elementary_charge
4.125,0.13,-2.34375,,0.026216173843814312,1,bohr,hartree_per_elementary_charge
4.125,0.13,-2.25,,0.027519302332908113,1,bohr,hartree_per_elementary_charge
4.125,0.13,-2.1562500000000004,,0.028822430822001907,1,bohr,hartree_per_elementary_charge
4.125,0.13,-2.0625,,0.030186672509661783,1,bohr,hartree_per_elementary_charge
4.125,0.13,-1.96875,,0.03155527930982141,1,bohr,hartree_per_elementary_charge
4.125,0.13,-1.8750000000000004,,0.032923886109981024,1,bohr,hartree_per_elementary_charge
4.125,0.13,-1.78125,,0.034285177621085197,1,bohr,hartree_per_elementary_charge
4.125,0.13,-1.6875,,0.035646057016618021,1,bohr,hartree_per_elementary_charge
4.125,0.13,-1.5937500000000004,,0.037006936412150852,1,bohr,hartree_per_elementary_charge
4.125,0.13,-1.5,,0.038260739739886258,1,bohr,hartree_per_elementary_charge
4.125,0.13,-1.40625,,0.039510081753899584,1,bohr,hartree_per_elementary_charge
4.125,0.13,-1.3125000000000004,,0.040759423767912917,1,bohr,hartree_per_elementary_charge
4.125,0.13,-1.21875,,0.0417813921297071,1,bohr,hartree_per_elementary_charge
4.125,0.13,-1.125,,0.042797131463949652,1,bohr,hartree_per_elementary_charge
4.125,0.13,-1.0312500000000004,,0.043812870798192224,1,bohr,hartree_per_elementary_charge
4.125,0.13,-0.9375,,0.04448710277068979,1,bohr,hartree_per_elementary_charge
4.125,0.13,-0.84375,,0.045156720340880203,1,bohr,hartree_per_elementary_charge
4.125,0.13,-0.75000000000000044,,0.045826337254034101,1,bohr,hartree_per_elementary_charge
4.125,0.13,-0.65625,,0.04608258318657027,1,bohr,hartree_per_elementary_charge
4.125,0.13,-0.5625,,0.046338829119106445,1,bohr,hartree_per_elementary_charge
4.125,0.13,-0.46875,,0.046589606664836289,1,bohr,hartree_per_elementary_charge
4.125,0.13,-0.375,,0.046435772081221335,1,bohr,hartree_per_elementary_charge
4.125,0.13,-0.28125,,0.046281937497606396,1,bohr,hartree_per_elementary_charge
4.125,0.13,-0.1875,,0.046119085539377234,1,bohr,hartree_per_elementary_charge
4.125,0.13,-0.09375,,0.045627119239482414,1,bohr,hartree_per_elementary_charge
4.125,0.13,0,,0.045135152939587586,1,bohr,hartree_per_elementary_charge
4.125,0.13,0.09375,,0.044634147893628635,1,bohr,hartree_per_elementary_charge
4.125,0.13,0.18749999999999911,,0.043916221705477494,1,bohr,hartree_per_elementary_charge
4.125,0.13,0.28125,,0.043198295517326346,1,bohr,hartree_per_elementary_charge
